  0.0000  3044.8839   5.0051 
  1.9000  3103.4183   5.0055 
  2.9000  3129.2798   5.0059 
  3.9000  3168.9675   5.0066 
  4.9000  3188.6639   5.0074 
  5.9000  3205.6779   5.0083 
  6.9000  3237.8732   5.0094 
  7.9000  3266.0871   5.0107 
  8.9000  3299.3849   5.0121 
  9.9000  3361.1142   5.0137 
 10.8000  3351.7260   5.0152 
 11.8000  3345.6240   5.0169 
 12.8000  3338.7144   5.0188 
 13.8000  3378.6338   5.0208 
 14.8000  3365.6925   5.0230 
 15.8000  3361.3670   5.0252 
 16.8000  3386.2807   5.0275 
 17.8000  3398.2951   5.0299 
 18.8000  3397.2629   5.0323 
 19.8000  3410.6044   5.0349 
 20.8000  3412.8093   5.0375 
 21.8000  3421.4673   5.0402 
 22.8000  3419.0167   5.0430 
 23.8000  3414.1154   5.0458 
 24.7000  3449.1967   5.0484 
 25.7000  3457.6651   5.0513 
 26.7000  3462.3908   5.0543 
 27.7000  3445.2012   5.0573 
 28.7000  3468.0224   5.0604 
 29.7000  3476.9050   5.0635 
 30.7000  3494.6002   5.0666 
 31.7000  3475.3392   5.0698 
 32.7000  3484.9451   5.0730 
 33.7000  3474.8687   5.0762 
 34.7000  3493.6241   5.0795 
 35.7000  3507.5836   5.0828 
 36.7000  3507.8575   5.0861 
 37.7000  3481.9678   5.0894 
 38.7000  3522.6737   5.0927 
 39.7000  3541.4361   5.0960 
 40.7000  3529.9834   5.0994 
 41.7000  3564.1308   5.1027 
 42.7000  3539.4630   5.1061 
 43.7000  3540.9095   5.1095 
 44.7000  3560.8516   5.1128 
 45.7000  3560.8376   5.1162 
 46.7000  3533.2767   5.1196 
 47.7000  3556.3927   5.1230 
 48.7000  3557.0598   5.1263 
 49.7000  3566.7991   5.1297 
 50.7000  3584.5645   5.1331 
 51.7000  3601.3257   5.1364 
 52.7000  3560.1916   5.1398 
 53.6000  3572.7116   5.1428 
 54.7000  3583.6657   5.1465 
 55.7000  3582.6616   5.1498 
 56.6000  3599.6475   5.1528 
 57.6000  3611.8866   5.1561 
 58.6000  3597.7656   5.1594 
 59.6000  3588.4055   5.1627 
 60.6000  3628.3319   5.1660 
 61.6000  3597.8148   5.1693 
 62.6000  3610.9317   5.1725 
 63.6000  3631.0774   5.1758 
 64.6000  3626.6888   5.1790 
 65.6000  3630.6772   5.1822 
 66.6000  3625.4740   5.1855 
 67.6000  3628.9428   5.1887 
 68.6000  3619.3579   5.1919 
 69.6000  3625.1650   5.1950 
 70.6000  3635.1642   5.1982 
 71.6000  3610.5033   5.2014 
 72.6000  3632.4537   5.2045 
 73.6000  3627.2856   5.2077 
 74.6000  3642.2352   5.2108 
 75.6000  3640.1848   5.2139 
 76.6000  3664.1716   5.2170 
 77.6000  3672.7242   5.2202 
 78.6000  3667.8440   5.2233 
 79.6000  3670.9407   5.2264 
 80.6000  3675.7577   5.2294 
 81.6000  3696.4441   5.2325 
 82.6000  3651.2021   5.2356 
 83.6000  3626.3377   5.2387 
 84.6000  3660.7098   5.2418 
 85.6000  3660.4078   5.2448 
 86.6000  3646.3922   5.2479 
 87.6000  3652.7680   5.2510 
 88.6000  3664.7263   5.2541 
 89.6000  3650.4719   5.2571 
 90.6000  3631.9271   5.2602 
 91.6000  3650.3595   5.2633 
 92.6000  3626.8854   5.2664 
 93.6000  3627.9176   5.2695 
 94.6000  3648.2530   5.2726 
 95.6000  3626.4921   5.2757 
 96.6000  3610.4191   5.2788 
 97.6000  3623.0374   5.2819 
 98.6000  3632.2641   5.2851 
 99.6000  3634.5182   5.2882 
100.6000  3624.6314   5.2914 
101.6000  3602.9689   5.2946 
102.6000  3632.6223   5.2978 
103.6000  3625.3616   5.3010 
104.6000  3631.3794   5.3043 
105.6000  3634.0336   5.3076 
106.6000  3651.4058   5.3109 
107.6000  3649.8118   5.3142 
108.6000  3640.2972   5.3175 
109.6000  3636.2877   5.3209 
110.6000  3621.8928   5.3243 
111.6000  3619.6177   5.3278 
112.6000  3639.4335   5.3312 
113.6000  3630.2559   5.3347 
114.6000  3652.4871   5.3383 
115.6000  3670.4842   5.3419 
116.6000  3646.3711   5.3455 
117.6000  3622.3633   5.3491 
118.6000  3640.7185   5.3528 
119.6000  3621.2960   5.3566 
120.6000  3625.5582   5.3604 
121.6000  3609.4852   5.3643 
122.6000  3643.8432   5.3682 
123.6000  3623.8168   5.3721 
124.6000  3631.1547   5.3761 
125.5000  3646.4624   5.3798 
126.6000  3614.7094   5.3843 
127.6000  3602.8073   5.3885 
128.6000  3615.0044   5.3928 
129.6000  3608.2774   5.3971 
130.5000  3621.2960   5.4011 
131.5000  3606.8168   5.4055 
132.5000  3641.5541   5.4101 
133.5000  3622.0965   5.4147 
134.5000  3609.5975   5.4193 
135.5000  3617.6235   5.4241 
136.5000  3638.8647   5.4290 
137.5000  3628.8304   5.4339 
138.5000  3628.9217   5.4389 
139.5000  3627.0469   5.4440 
