  0.0000  2495.8196   5.6967 
  2.0000  2523.6673   5.6969 
  3.0000  2549.3718   5.6972 
  4.0000  2562.2356   5.6975 
  5.0000  2588.2258   5.6980 
  5.9000  2604.3850   5.6985 
  7.0000  2605.1593   5.6993 
  7.9000  2604.4910   5.6999 
  9.0000  2607.3993   5.7008 
 10.0000  2610.5980   5.7017 
 10.9000  2624.4389   5.7026 
 12.0000  2641.2157   5.7038 
 12.9000  2624.6923   5.7048 
 13.9000  2653.9827   5.7060 
 14.9000  2658.4488   5.7073 
 15.9000  2633.2329   5.7086 
 16.9000  2627.3978   5.7100 
 17.9000  2629.0248   5.7114 
 18.9000  2630.9468   5.7129 
 19.9000  2642.1052   5.7144 
 20.9000  2649.5856   5.7160 
 21.9000  2652.2681   5.7177 
 22.9000  2667.5101   5.7194 
 23.9000  2664.1501   5.7211 
 24.9000  2681.7289   5.7229 
 25.9000  2686.3195   5.7248 
 26.9000  2698.8514   5.7266 
 27.9000  2707.3966   5.7286 
 28.9000  2713.7155   5.7305 
 29.9000  2727.1785   5.7325 
 30.9000  2730.2481   5.7346 
 31.9000  2730.7274   5.7366 
 32.9000  2743.3284   5.7388 
 33.9000  2748.3615   5.7409 
 34.9000  2754.4270   5.7431 
 35.9000  2754.3486   5.7453 
 36.9000  2777.9836   5.7476 
 37.9000  2772.4021   5.7499 
 38.9000  2794.5761   5.7522 
 39.9000  2787.4552   5.7546 
 40.9000  2802.4160   5.7570 
 41.9000  2813.8510   5.7594 
 42.9000  2827.9039   5.7619 
 43.9000  2836.0066   5.7644 
 44.9000  2850.9029   5.7670 
 45.9000  2852.7972   5.7696 
 46.9000  2879.7507   5.7722 
 47.9000  2897.7582   5.7749 
 48.9000  2895.0942   5.7776 
 49.9000  2904.6026   5.7803 
 50.9000  2906.7089   5.7831 
 51.9000  2920.2640   5.7860 
 52.9000  2921.4116   5.7888 
 53.9000  2925.7994   5.7918 
 54.9000  2947.7844   5.7947 
 55.9000  2947.1392   5.7977 
 56.9000  2957.9058   5.8008 
 57.9000  2969.5252   5.8039 
 58.9000  2988.1733   5.8071 
 59.9000  2979.7849   5.8103 
 60.9000  3000.2351   5.8135 
 61.9000  3001.1707   5.8169 
 62.9000  3017.2838   5.8202 
 63.9000  3022.1740   5.8237 
 64.9000  3032.9222   5.8272 
 65.9000  3032.3968   5.8307 
 66.9000  3054.5708   5.8343 
 67.9000  3041.4765   5.8380 
 68.9000  3046.6893   5.8418 
 69.9000  3068.6421   5.8456 
 70.9000  3087.4331   5.8495 
 71.9000  3083.6629   5.8535 
 72.9000  3098.3979   5.8576 
 73.9000  3112.1005   5.8617 
 74.9000  3112.2526   5.8659 
 75.9000  3120.5857   5.8702 
 76.9000  3129.8314   5.8746 
 77.9000  3144.3083   5.8791 
 78.9000  3141.3724   5.8837 
 79.9000  3153.7799   5.8884 
 80.9000  3166.8049   5.8931 
 81.9000  3189.1817   5.8980 
 82.9000  3199.1602   5.9029 
 83.9000  3198.9620   5.9080 
 84.9000  3216.7390   5.9131 
 85.9000  3230.5845   5.9184 
 86.9000  3238.7563   5.9237 
 87.9000  3266.6224   5.9292 
 88.9000  3266.5809   5.9348 
 89.9000  3270.9503   5.9405 
 90.9000  3299.9594   5.9463 
 91.9000  3294.4885   5.9522 
 92.9000  3303.9555   5.9583 
 93.9000  3312.0397   5.9644 
 94.9000  3339.8367   5.9707 
 95.9000  3354.9035   5.9771 
 96.9000  3360.4528   5.9837 
 97.9000  3371.9385   5.9904 
 98.9000  3384.2031   5.9972 
 99.9000  3409.7554   6.0041 
100.9000  3408.7829   6.0112 
101.9000  3419.8953   6.0185 
102.9000  3428.6755   6.0258 
103.9000  3445.2311   6.0334 
104.9000  3453.7716   6.0410 
105.9000  3475.5630   6.0488 
106.9000  3492.7961   6.0568 
107.9000  3496.6723   6.0650 
108.9000  3512.8822   6.0732 
109.9000  3538.7065   6.0817 
110.9000  3564.8166   6.0903 
111.9000  3568.3379   6.0990 
112.9000  3574.0070   6.1080 
113.9000  3589.1107   6.1170 
114.9000  3602.0114   6.1263 
115.9000  3608.9341   6.1357 
116.9000  3634.8045   6.1452 
117.9000  3666.3855   6.1550 
118.9000  3694.8370   6.1649 
119.9000  3704.2486   6.1749 
120.9000  3731.7644   6.1852 
121.8000  3769.0882   6.1945 
122.8000  3772.5681   6.2051 
123.8000  3802.1395   6.2158 
124.8000  3826.2677   6.2267 
125.8000  3851.6403   6.2378 
126.8000  3879.6309   6.2491 
127.8000  3885.1249   6.2605 
128.8000  3917.3004   6.2721 
129.8000  3930.2564   6.2839 
130.8000  3965.8287   6.2958 
131.8000  3988.9015   6.3080 
132.8000  4012.9882   6.3203 
133.8000  4047.3761   6.3328 
134.8000  4082.9485   6.3454 
135.8000  4108.3949   6.3583 
136.8000  4137.2796   6.3714 
137.8000  4171.7135   6.3847 
138.8000  4216.5731   6.3982 
139.8000  4239.5444   6.4120 
140.8000  4280.9196   6.4261 
141.8000  4320.7599   6.4404 
142.8000  4351.7233   6.4550 
143.8000  4403.1323   6.4700 
144.8000  4462.8559   6.4852 
145.8000  4506.4618   6.5008 
146.8000  4550.0447   6.5167 
147.8000  4605.9060   6.5330 
148.8000  4662.8043   6.5497 
149.8000  4733.1840   6.5668 
150.8000  4794.9909   6.5842 
151.8000  4868.5047   6.6022 
152.8000  4938.8844   6.6205 
153.8000  5026.6862   6.6394 
154.8000  5126.2410   6.6587 
155.8000  5209.8485   6.6785 
156.8000  5326.6410   6.6988 
157.8000  5442.9726   6.7197 
158.8000  5576.1271   6.7412 
159.8000  5712.9228   6.7632 
160.8000  5860.5496   6.7858 
161.8000  6023.6166   6.8091 
162.8000  6184.0104   6.8330 
163.8000  6395.9330   6.8575 
164.8000  6650.4890   6.8820 
165.8000  6905.0911   6.9060 
166.8000  7208.6410   6.9288 
167.8000  7565.1945   6.9498 
168.8000  8002.7285   6.9682 
169.8000  8454.0896   6.9833 
170.7000  8983.2047   6.9937 
171.7000  9437.4695   7.0018 
172.7000  9791.6724   7.0065 
173.7000  10000.0000   7.0084 
174.6000  9753.7863   7.0080 
175.6000  9293.9447   7.0057 
176.6000  8301.0702   7.0020 
177.6000  7223.9890   6.9971 
178.6000  5768.5536   6.9899 
179.5000  4413.4749   6.9801 
180.5000  3152.1483   6.9655 
181.5000  2118.7559   6.9474 
182.5000  1322.9492   6.9262 
183.5000   778.6658   6.9021 
184.5000   437.6501   6.8754 
185.5000   217.6097   6.8465 
186.4000   111.0073   6.8188 
187.3000    50.7531   6.7897 
188.5000    19.8858   6.7493 
189.4000    11.8437   6.7180 
190.2000     5.4827   6.6896 
191.3000     5.7112   6.6501 
192.4000     5.0723   6.6103 
193.4000     3.9816   6.5741 
194.7000     3.9092   6.5276 
195.6000     4.3875   6.4960 
196.6000     5.7433   6.4617 
197.5000     3.2466   6.4316 
198.5000     3.0873   6.3993 
199.6000     0.0000   6.3653 
