  0.0000  3160.5827   4.9634 
  1.9000  3275.3207   4.9637 
  2.9000  3310.1237   4.9641 
  3.9000  3351.3708   4.9647 
  4.9000  3394.3114   4.9655 
  5.9000  3397.7212   4.9664 
  6.9000  3447.2898   4.9675 
  7.9000  3452.0788   4.9687 
  8.8000  3467.9861   4.9700 
  9.8000  3478.9052   4.9714 
 10.8000  3522.8878   4.9731 
 11.8000  3495.8699   4.9748 
 12.8000  3541.7759   4.9767 
 13.8000  3539.4235   4.9786 
 14.8000  3527.3857   4.9807 
 15.8000  3544.5573   4.9829 
 16.8000  3576.8087   4.9852 
 17.8000  3632.8521   4.9876 
 18.8000  3657.6479   4.9900 
 19.8000  3651.9547   4.9926 
 20.8000  3653.4336   4.9952 
 21.8000  3661.5711   4.9979 
 22.8000  3666.7050   5.0007 
 23.7000  3639.9323   5.0033 
 24.7000  3660.6516   5.0062 
 25.7000  3665.3027   5.0091 
 26.7000  3698.9257   5.0122 
 27.7000  3675.7007   5.0153 
 28.7000  3720.2198   5.0184 
 29.7000  3725.9973   5.0216 
 30.7000  3722.2273   5.0248 
 31.7000  3713.4921   5.0281 
 32.7000  3710.7796   5.0314 
 33.7000  3728.1734   5.0348 
 34.7000  3727.6141   5.0382 
 35.7000  3734.0965   5.0416 
 36.7000  3755.5898   5.0450 
 37.7000  3747.7127   5.0485 
 38.7000  3741.1996   5.0520 
 39.7000  3745.1765   5.0555 
 40.7000  3776.7612   5.0591 
 41.7000  3730.0431   5.0626 
 42.7000  3758.9306   5.0662 
 43.7000  3813.5565   5.0698 
 44.7000  3792.0249   5.0734 
 45.7000  3808.2157   5.0770 
 46.7000  3812.2155   5.0806 
 47.6000  3809.2961   5.0839 
 48.6000  3855.7461   5.0875 
 49.6000  3837.0037   5.0912 
 50.6000  3795.7105   5.0948 
 51.6000  3796.5228   5.0985 
 52.6000  3801.8942   5.1021 
 53.6000  3842.6356   5.1058 
 54.6000  3837.2718   5.1094 
 55.6000  3846.0914   5.1131 
 56.6000  3818.3072   5.1168 
 57.6000  3808.1851   5.1204 
 58.6000  3830.1841   5.1240 
 59.6000  3821.4795   5.1277 
 60.6000  3827.7397   5.1313 
 61.6000  3837.8542   5.1350 
 62.6000  3877.4539   5.1386 
 63.6000  3863.7534   5.1422 
 64.6000  3870.7569   5.1458 
 65.6000  3867.0483   5.1494 
